homestay_id,destination_id,homestay_name,province,district,municipality,latitude,longitude,price_per_night,rating,review_count,review,room_type,max_guests,amenities,best_season,description,phone,booking_url,image_url
H10_02,10,Jhochhen Rooms - One-Bedroom Apartment with Balcony,Bagmati,Kathmandu,,27.7025299,85.2689438,,,,,,,,,"Kathmandu 44600, Nepal",,https://br.bluepillow.com/search/681241035250632c59552869?dest=bkng&cat=House&lat=27.70253&lng=85.30705&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHCobe5iCA_46Z1azhNxtfkKKmUvJGX4xz8SSKgOmfnXGwenvnUtuW0SvG-dH3mVmeWBUS5RNMq6Ga2Hzs0eUzyuu16czFH6LEwfJ6Bs-ruldsLq1dczGB6oiuoZRUGcQiil33MF1O2mHeelUbcwrnCWUZL2pE3TCsLJS9PIxI72-dEHBL0AjHi=w408-h545-k-no
H10_03,10,Cityview Guest House - Standard Studio,Bagmati,Kathmandu,,27.7031708,85.2867928,,,,,,,,,"Kathmandu 44600, Nepal",,https://www.freecancellations.com/search/F2ZySwRVSnRUDVNRXglRRQsODUpgTANH?lat=27.70317&lng=85.30585&language=de,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH8ZAFHz81mAa7nNEAD11CCb2YmbksOKZAH_TESP1tp-5rsBordgRZp623fgHoGjhtKq5vk-UE-tUjLAHj_YGFiy6fDsiN58eLfMn318vhiLghtZSMA6oTw5nRzCxEE78p0u_t1rLGNSkwHOG_BGQ1U6mE2Yq7lg2bDsADGgoorsix7VyuzwH_u=w408-h272-k-no
H10_04,10,Green House Lodge - Twin Room with Terrace,Bagmati,Kathmandu,,27.7018509,85.2886162,,4.3,,,,,,,"Kathmandu 44600, Nepal",,https://br.bluepillow.com/search/5df4f344e24da45b685c79fb/580616504?dest=bkng&cat=House&lat=27.70185&lng=85.30767&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGIe0kzPtyk2Hcz-Kf4xpqL6UTky9ITgwXGqdqJyamvEVWovTFF4t9qj-01H8awB8n-9pNHBHb1ht0KLcSjNwQkSlibgMc_2TAgBIpTJZaK5wKe3Oc_lkXs9tWRIGipTVwedhtstwEbRXjt62Uhn1N1OLWSVfJtK-EcQKmKfxXWB9rTtaTLAmY=w408-h545-k-no
H10_05,10,"Family Peace House, Kathmandu - Single Room with Private Bathroom",Bagmati,Kathmandu,,27.7181205,85.2894249,,5.0,,,,,,,"Kathmandu 44600, Nepal",,https://www.freecancellations.com/search/FDt1RFBVS3sEXFcBDVhQR1BXWxhlQ1JG?lat=27.71812&lng=85.30848&language=de,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZ5m1j7zpMUtq_ZAkTeZwozyS0zaQL8jvYZdi9ZHtjKleHbHi4eqDo3NW7Ks6lqz-Eu6BLkTAt4wcptEZ_y5FWUXxlHGCatKTRK3HwlKo5MiQWn0JC4G2_1agLVF-FABM8BGc88Rdd81gADJkfRX-xjjRj3MMWyw2FFFH4KC_qJ9vHGOgP8a1F4Q=w408-h272-k-no
H11_02,11,Jhochhen Rooms - One-Bedroom Apartment with Balcony,Bagmati,Bhaktapur,,27.7025299,85.2689438,,,,,,,,,"Kathmandu 44600, Nepal",,https://br.bluepillow.com/search/681241035250632c59552869?dest=bkng&cat=House&lat=27.70253&lng=85.30705&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHCobe5iCA_46Z1azhNxtfkKKmUvJGX4xz8SSKgOmfnXGwenvnUtuW0SvG-dH3mVmeWBUS5RNMq6Ga2Hzs0eUzyuu16czFH6LEwfJ6Bs-ruldsLq1dczGB6oiuoZRUGcQiil33MF1O2mHeelUbcwrnCWUZL2pE3TCsLJS9PIxI72-dEHBL0AjHi=w408-h545-k-no
H11_03,11,Green House Lodge - Twin Room with Terrace,Bagmati,Bhaktapur,,27.7018509,85.2886162,,4.3,,,,,,,"Kathmandu 44600, Nepal",,https://br.bluepillow.com/search/5df4f344e24da45b685c79fb/580616504?dest=bkng&cat=House&lat=27.70185&lng=85.30767&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGIe0kzPtyk2Hcz-Kf4xpqL6UTky9ITgwXGqdqJyamvEVWovTFF4t9qj-01H8awB8n-9pNHBHb1ht0KLcSjNwQkSlibgMc_2TAgBIpTJZaK5wKe3Oc_lkXs9tWRIGipTVwedhtstwEbRXjt62Uhn1N1OLWSVfJtK-EcQKmKfxXWB9rTtaTLAmY=w408-h545-k-no
H11_04,11,"Family Peace House, Kathmandu - Single Room with Private Bathroom",Bagmati,Bhaktapur,,27.7181205,85.2894249,,5.0,,,,,,,"Kathmandu 44600, Nepal",,https://www.freecancellations.com/search/FDt1RFBVS3sEXFcBDVhQR1BXWxhlQ1JG?lat=27.71812&lng=85.30848&language=de,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZ5m1j7zpMUtq_ZAkTeZwozyS0zaQL8jvYZdi9ZHtjKleHbHi4eqDo3NW7Ks6lqz-Eu6BLkTAt4wcptEZ_y5FWUXxlHGCatKTRK3HwlKo5MiQWn0JC4G2_1agLVF-FABM8BGc88Rdd81gADJkfRX-xjjRj3MMWyw2FFFH4KC_qJ9vHGOgP8a1F4Q=w408-h272-k-no
H11_05,11,Cityview Guest House - Standard Studio,Bagmati,Bhaktapur,,27.7031708,85.2867928,,,,,,,,,"Kathmandu 44600, Nepal",,https://www.freecancellations.com/search/F2ZySwRVSnRUDVNRXglRRQsODUpgTANH?lat=27.70317&lng=85.30585&language=de,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH8ZAFHz81mAa7nNEAD11CCb2YmbksOKZAH_TESP1tp-5rsBordgRZp623fgHoGjhtKq5vk-UE-tUjLAHj_YGFiy6fDsiN58eLfMn318vhiLghtZSMA6oTw5nRzCxEE78p0u_t1rLGNSkwHOG_BGQ1U6mE2Yq7lg2bDsADGgoorsix7VyuzwH_u=w408-h272-k-no
H12_02,12,Jhigu Homestay Patan,Bagmati,Lalitpur,,27.6935255,85.304516,,,,,,,,,"Lalitpur 44600, Nepal",,https://br.bluepillow.com/search/67a23ebd905c444f2d084889?dest=ago&cat=Vacation+rental+%28other%29&lat=27.67263&lng=85.32656&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGCluSl-jkO2W33W8ISvhDIoktGgB3YIMPpTjDxfpfPmZ7mgovuFt7u7MUg9blakx6zNqrINaz57Q3HeXu4hnC_n8-7Je0w34L9G9P9km0fjhOo_z_r92DWmJ3F0LCmT_ABcrBFNNodcmeyC_dXtMofq7Scn_2Nf0fw_6X4yEua-aEnc85bfQM=w408-h612-k-no
H12_03,12,Jhigu Homestay Patan - Budget Single Room,Bagmati,Lalitpur,,27.6726398,85.2884598,,,,,,,,,"Lalitpur 44600, Nepal",,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHzeA2eMYLH_GvWiw3pnXgfKHlymLclEfYmdOEBXnM9HqxxAm-SJFeIMMl3ez_n84wow3LNbdI8DLVAMelLW67adv674cUJ7ToNJhXXlK_zxbx3GadxexzHr-_LMrH5ZxJsK9UIRcrJHHpU1G5YE23-uEXznoukNQtteRhjwsLwXS8CHZjA4O5rVQ=w408-h612-k-no
H12_04,12,Om Pension Guest House - Room,Bagmati,Lalitpur,,27.6732006,85.2888718,,,,,,,,,"Lalitpur 44600, Nepal",,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHDzmdUGKvC6olJWGNJ2z0gqa66v6ZwCXsWwk1pK4NCHVCuieDACmdSrgX6GcONM4I8sLzYxZG20mU7eWtlG_41TrDYTkRh4ObbKx5EwPpTlHfbUHbCYfGWJkw1KmctkmQtTrnVf2pJP60WtRTQ4QBHSr3NXljpMAyJ5V8P13WThX1CQsKrRuLCog=w408-h408-k-no
H12_05,12,Dalucha Heritage Home - Twin Room,Bagmati,Lalitpur,,27.6753406,85.2867203,,5.0,,,,,,,"Lalitpur 44600, Nepal",,https://br.bluepillow.com/search/654cb1043011da1e8b78c93f/1084522702?dest=bkng&cat=House&lat=27.67534&lng=85.32483&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHegkGmbejfbV6MuJEmvXZnHbY_wDi47jVV1BotOZ9noTIOcNE75FITyMmIKcwT3m5tQmHdtDxRcyenJLB5QnJz1wS3wkWu7g43O25MCTAJttID_Nquuy2zWVZ7Z_QjkEmvvpZk2yKu0at2tBaLW-TAedb7xIMSC8oI-P8FzK90HoX800QsihTQ=w534-h240-k-no
H13_02,13,Sisters Homestay,Bagmati,Bhaktapur,,27.7109165,85.4696612,,4.9,112,,,,,,"PG65+946, Sunrise Hotel Road, Mahamanjushree Nagarkot 44812, Nepal",+977 984-1787136,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlfbf9H_Vz-K202QQ7QvHadKzwMvwYuXxEQfLqVrMVRiQ6rg-N0UqEws6_Atmhsmgkyvhj94QK69kDsl_cwaoGWWsLU4XKuwfBrrBzIcsVedIqP9ej2zJmI5We-V8SXabducXpL=w408-h306-k-no
H14_02,14,Everest Base Camp,Koshi,Solukhumbu,,27.7006123,86.172265,,4.7,802,"Those who love trekking, ebc is the heavean place. But go in good season to enjoy the best mountain ranges view.",,,,,"Khumjung 56000, Nepal",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn2-g32Fz-IYs-XM8ZWGufGAW-NsXVeozokdC8pg4gjjI70Z2CC2r7nz7ik2KQjzGfh7xGckw92TopX6SXnpEK6wSsdxTLajinRGQtu9bX77XJM0fSkTj_xJB6VNYIwDoMtpE7R=w408-h544-k-no
H14_03,14,Namaste lodge,Koshi,Solukhumbu,,27.7006123,86.172265,,4.9,20,,,,,,"VQ3Q+MX3, Khumjung 56000, Nepal",+977 981-2095595,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm7ugmQJQwLCdC1y0lIVwl2uzvPCX8GZjmEMlzgwU1FsBwcd4hl0tqmHEsTWGV0UowRXdQD7xNv3uKUbO-33MkYqCkfU2XwNHqQElz_zeID2cuSr2F5_EGMVGHb79U1NnXNgFLU=w408-h272-k-no
H14_04,14,Mount everest view point prabhakar homestay,Koshi,Solukhumbu,,27.7957275,84.8819234,,4.5,59,"A Heartfelt Thank You – Mount Everest View Point Home Stay 🙏
Staying at Mount Everest View Point Home Stay in Melamchi was truly one of the most beautiful and peaceful experiences of my journey. The breathtaking view of …",,,,,"QFWR+7MV, Bhotechaur, Nepal",+977 984-9239780,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlCrxBeb2wH3yli8lpdetpcbKt8rM-aunxrscBj91tFeslT5bdxBi1VkxzyTOFjiqvazsu_T9hPNvmvPcSlp1kvQtrWV8-DvRxA_ANx5zUYG_m_SH_FhdFZpMCcc0VPUUKpeFKdkA=w408-h313-k-no
H14_05,14,Velor Retreat Homestay,Koshi,Solukhumbu,,27.6251967,85.6626632,,5.0,6,Until opening it's the best place,,,,,"J7GC+8XX, Jiri-Khadichaur Highway, Jiri 45500, Nepal",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlRG97V_i2z1L-VvVu5KwuoE4wxYAPZpoD8gkVCMbxSGNNM43QiTPjCNmmVrCMavEg5ww-zgQ5A5TsCuOpdeLkWzx4uKhvulJFgAi2JiaCviAeLX0LEeQPI3pbHSriwO_jpLBtQrprNoQGl=w499-h240-k-no
H15_02,15,With a 360 degree Panoramic view of the mountains,Koshi,Solukhumbu,,27.8123093,86.4138031,,,,,,,,,"Khumjung 56000, Nepal",,https://br.bluepillow.com/search/6552019c1811a9820ec037a4?dest=ago&cat=Vacation+rental+%28other%29&lat=27.81231&lng=86.71867&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE5N3wg-GwW5jCv2q7PnunFuJyAZdDrOwWgwxmEyIg9E60Vej3yG4CMsWMTevc9O4nzwNoZhtVZYvKumI8c-xLUt4OrAUphwBJVYpCaT6nZimUvwmZsyc_VoLfDBt4oqhSWdZbPwXpbxgE_Bg0hC0mfXFYMWBf41Iow7h_k0uXQVlMwd1rnsJVB=w408-h408-k-no
H15_03,15,The Himalayan Tyangboche - Superior Double Room,Koshi,Solukhumbu,,27.8363705,86.612793,,,,,,,,,"Khumjung 56000, Nepal",,https://br.bluepillow.com/search/695e8bdaac408a6eb70adae1?dest=bkng&cat=&lat=27.83637&lng=86.76523&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhESguYbRIytlJViLRHN4wwYIIp4Q8gjFYEGNzV6B9ZGxTi2F6NQCEncBh_wOaCOBqwP5SGuRJzP_jBxBtv9rGloSRnf9DwjUUZiN7hRAZ90xPt4B3gW1HIXyzF6X3q77MP9DoV3Tjf-EPTy6iEgtg3FWrfhWhc63KD6XtRd0RxsJKcBRrAwwSkarA=w408-h270-k-no
H15_04,15,Lukla Airport Resort Lukla - Double or Twin Room,Koshi,Solukhumbu,,27.6863098,86.5770111,,,,,,,,,"Chaurikharka 56000, Nepal",,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhErvXdq5ZxsBOLVgx70iG5bWaUHS0cJyRyCwmmBsHi7Fsdeqq0yhdH9ZwLZ2v39D5Bwfy2Xun77Ppu73JwkyyWod13YfViGlTNY2vLypqaJJh4V8Av50TfKDzqjLRKej_RCDu5pB95dCAHvmtKAF4HtkLOv1A5mBcDl8mpxBizSpl2PG4OsaSDh=w408-h408-k-no
H15_05,15,The Himalayan Tyangboche,Koshi,Solukhumbu,,27.6991596,86.5891952,,,,,,,,,"Chaurikharka 56000, Nepal",,https://br.bluepillow.com/search/681161bfa74f8eb5bd2ad4c8?dest=bpex&cat=&lat=27.69916&lng=86.74163&language=pt,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEngl19U82z76HkiEqNVVc9GBJZUAg7iBLD5Xs7wQeMPRYekXhIAjwZsklcg0DKZGapEBC9O5vEvGaa8Fdma_w0L2C0EWqQaJqJBQka4viZB3_TQJ1ryh8HI_BANewjiSmDvzwFGN5Ox4C5iYHrtixyxD07kS2JeZZHGz6L9015BScoh3wJrwA8=w408-h271-k-no
H16_02,16,"Rara Cultural Resort, Rara",Karnali,Mugu,,29.5275789,81.9759366,,4.7,51,"I spent 4 days here. The family is lovely and rooms are beautiful, place is also very nice, but I have found the price asked a little too high. Not for rooms, but for food. It's better to ask before how much they want to charge. Despite not …",,,,,"Rara 21100, Nepal",+977 986-3463075,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnOSQtR3WtNyyAgYLaTop9_i6zVKlZdCwa18V20afo4NOPj_cvdtAE8LVxj1lavYBAL1SqXgiIp0InSCqK9eoq2A2BCAm1QI9CtHjQWxQYkxB85oySqthcrPeMfPtm_dqtNdupV=w408-h457-k-no
H16_03,16,Rara Darbar homestay,Karnali,Mugu,,29.5282149,81.9790695,,4.9,19,"Owner and staffs are really  friendly.
It cost 1250 per head for dinner (with chyangra ko masu), bed and breakfast. …",,,,,"G3H4+969, Rara 21100, Nepal",+977 985-8322436,https://www.nepalhomestays.com/en/homestays/profile/rara-darbar-homestay-rara-nepal-id-505,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkDExCYamUzyaXhP1OagSooZ87EGesXngVGLImJSaCQbKIMbuKymNi6uFBBpsjj65q-o6OgQztDxDqj6BQGkf1P8_Ykrf4t997HozE-OrFRe-jK0X4hKjEPDS4m696qlLExp1tR=w408-h544-k-no
H16_04,16,Hotel Murma Top And Home stay,Karnali,Mugu,,29.5284039,81.9794017,,4.8,12,RARA MURMA Hotel is the best place to stay near the Famous rara lake. The hotel located nearly at the elevation of 3000 meter from msl. They have nice dining hall with a chimney heating system inside. All the bedrooms are well equipped with …,,,,,"G3H4+969, Rara 21100, Nepal",+977 985-1168993,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkdy5SIlqznCWQh5tlrEZ8jCo3i6vBSmk52I6HV_bnlII4ENxOfR83GdWptXeFVAUKDNUGohPRM1PCQ4hj485G9FpfjNra4a5vmH61IglQsv_G7oe9VKz0Se3o0uJwIwtSlsaPWiQ=w408-h306-k-no
H16_05,16,"Rara Koseli Home Stay,Talcha",Karnali,Mugu,,29.5263228,82.0956505,,3.5,8,Good🇳🇵 …,,,,,"Talcha Airport, Karkibada 21100, Nepal",+977 984-8308555,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmrBhIY1P-H62IPHTNIG9XVqsNNKklHTpP69_Tcg1sfE9cVu51V73PHWr7KBVfIlabaCUjD1hlAhy-lAdyr12w6Zy5eXfZyEeU6aSO3bN0cgji2Z41Y9k5hHoTDuunYHvUQV0--og=w408-h306-k-no
H17_02,17,Mini Gosaikunda Homestay,Bagmati,Rasuwa,,28.0978863,85.1672515,,5.0,6,Good place.,,,,,"38X9+5V3, Dhunche 45000, Nepal",+977 984-3287206,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkI7MbWdmhNHbHSumyoHMk9akhw7_52-8iqtnnSe545xr717zA3hV6ho_kHxeQ-7V2azSL4OwPtD-Y4o-jGXmT6Uap4-HEH8peZoB4rNH6zAtwcqSUbwGGbgrK4VWy56erWpqdvBA=w408-h306-k-no
H18_02,18,Lama Hotel,Bagmati,Rasuwa,,28.1615071,84.8203325,,3.8,194,"No running water for teeth cleaning.

See the person in the room next door through the wall. …",,,,,"5C6J+J24, Langtang 45000, Nepal",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnkOKZaJXvBouG3X4XjtyfK0TIolycqW8Qr4TY_t0mKx9hUR8UWnehxkvvbzgkvE_KCqxFPjjPZHn6_3Z0S2NMj-K0QP2beFnoowjoCL_napNS3jhHYjH4wHyh7bixqm_JAte6j=w408-h306-k-no
H18_03,18,Sunrise Guest House,Bagmati,Rasuwa,,28.0244905,85.1946309,,4.8,243,,,,,,"Kyangjin gompa, Langtang 45000, Nepal",+977 984-8734179,https://sunriseguesthouse.ovh/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlTBGcXTLECxz9SVItcEUsAgpV_41OOU4wyEOfUkzXttZ4IIa_0ekwQXniACDwyA6O21SBxOV94ucoxqNOpc_clqYITgVzJMtrcHltSSl-crU1aFFTwxB5MrMztEOQG4aa4OSbRiudcBeI=w408-h408-k-no
H18_04,18,Summit Guest House & Restaurant,Bagmati,Rasuwa,,28.1887723,85.2531399,,4.9,35,"I enjoyed my stay at this place very much.
The rooms are light and the bed is comfortable. The clean shared bathroom is next to the rooms in the same building. I mention this because at that area it is …",,,,,"6F5G+693, Langtang Padmaarga, Langtang 45000, Nepal",,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl-XgHAf1Tat0D58AEgd9JdEUzVrua5aVujawlOAZIYvCgt794Rdzu0E6YCaJMcZ32fZE6GBTbKI1yR92OgmLKcpCGcSjHBkXaJAv2eDRnJzxVF9koEjd1lNa1jVa-O-WI-HfZ0=w426-h240-k-no
H18_05,18,Sunrise Guest House,Bagmati,Rasuwa,,28.1885749,85.2531392,,4.8,243,,,,,,"Kyangjin gompa, Langtang 45000, Nepal",+977 984-8734179,https://sunriseguesthouse.ovh/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlTBGcXTLECxz9SVItcEUsAgpV_41OOU4wyEOfUkzXttZ4IIa_0ekwQXniACDwyA6O21SBxOV94ucoxqNOpc_clqYITgVzJMtrcHltSSl-crU1aFFTwxB5MrMztEOQG4aa4OSbRiudcBeI=w408-h408-k-no
H19_02,19,Old Mustang Guest House,Gandaki,Mustang,,28.6030086,83.0335468,,4.2,168,"Just visited here and enjoyed alot.
Room rent is convenient and cheap and outstanding service.
Love to visit again.",,,,,"JJ3V+683, Lete 33100, Nepal",+977 985-7650131,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl2Ydfe0NgnPOC-Ms9YTQMk4kyHt0XswDbUPhs9TdovxlLQ13kXAgZLVn1LNXw7-azJpkguhA5IpBO9PG259z0jeWgGZy4dblkZBS8D2zPYOiT65iYbw10twGYyKyzvgsuHWAiZ=w408-h544-k-no
H19_03,19,Mustang home stay,Gandaki,Mustang,,28.6030086,83.0335468,,3.7,3,We are  not coming.,,,,,"RVJ8+F83, Muktinath Hwy, Jhong 33100, Nepal",,,
H19_04,19,NE TS'ANG homestay and Restaurant,Gandaki,Mustang,,28.6030086,83.0335468,,4.8,28,"We stayed here for a day and had a wonderful experience. The stay was comfortable, and the hosts were very friendly and welcoming. The place offers a calm and authentic village atmosphere, making it perfect for anyone looking to experience …",,,,,"Nepal (Ludak village) Ward 1, Jomsom 33100, Nepal",+977 984-7682069,http://www.mustangendurobiking.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkH4M80ITErsnYoPw2m6IpZpjZuAT5IKxued5IpgmoBuy1TWbvCvn__zroxhKBV-PF86IxrwDAXtSIeHDZN47dmJFvdJpqSeby6TIt7dud71TjKDr_629bDB5IL6sPFcYNOXq8V9g=w408-h306-k-no
H19_05,19,Mustang Chulo Rest and lodge,Gandaki,Mustang,,28.6030086,83.0335468,,4.5,11,Good food and a clean room 👌 …,,,,,"QPPM+CQC, Jomsom 33100, Nepal",+977 985-6011039,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkyA0co2twtUjGK9ucHajsKdiZ42kTkWvtlNdZfoojUmOTzz7NiXyMvgh3sea1lGH2x9FGSze2nLO6hJlvwpblEzTLyNuAqw_j73YjTMP7PcFlOdIwCAyaypf6eykUC5xygqqglBA=w426-h240-k-no
H20_02,20,Bandipur pradhan homestay,Gandaki,Tanahun,,27.9380798,84.4033546,,4.4,148,,,,,,"WCQ5+523, Bandipur 33904, Nepal",+977 982-7108228,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZQddJSBZGgzUQy_Hs3QkYSRjFdZ4_k5aGwuBg0kHo1OZA9AsHG61A39GQB8YVc-vD4XlW9Ynf181aCQSMWm8vhxA-9JPhcTQOk4byNET420NcjeOz8OxGU7GDnyyeGmoObrcwFI0saeM=w408-h724-k-no
H20_03,20,Bandipur Chautari Homestay,Gandaki,Tanahun,,27.9376839,84.3992985,,4.8,39,"I have been to Nepal many times, but I feel at home here... Chautari Home Stay gave me a wonderful experience... They treat the guests very well, I hope that whenever I come to Bandipur, I stay with them... Thanks to Bandipur....",,,,,"Mohoriya tol, Bandipur 33904, Nepal",+977 981-7197441,https://www.bandipurchautari.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlW-LccfG2wuhhvzPPsnkbvd8k8TlvcrqvysJaMY9r2qSKs5T8mQFaLUCfHz5i8LdjVUc4SsPDg2xafNhbpTOYwZd6R07EvM3YCQFgFfx-mcJT-4w6bzW_UMCiGnxOzbNkJGo64iA=w408-h306-k-no
H20_04,20,Bandipur Chautari Homestay,Gandaki,Tanahun,,27.9376839,84.3992985,,4.8,39,"I have been to Nepal many times, but I feel at home here... Chautari Home Stay gave me a wonderful experience... They treat the guests very well, I hope that whenever I come to Bandipur, I stay with them... Thanks to Bandipur....",,,,,"Mohoriya tol, Bandipur 33904, Nepal",+977 981-7197441,https://www.bandipurchautari.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlW-LccfG2wuhhvzPPsnkbvd8k8TlvcrqvysJaMY9r2qSKs5T8mQFaLUCfHz5i8LdjVUc4SsPDg2xafNhbpTOYwZd6R07EvM3YCQFgFfx-mcJT-4w6bzW_UMCiGnxOzbNkJGo64iA=w408-h306-k-no
H20_05,20,Bandipur Gurung Homestay House NO 4,Gandaki,Tanahun,,27.9379118,84.4029242,,4.9,14,It was really welcoming and friendly stay in gurung homestay. Food and services were really nice. Highly recommend.,,,,,"Bandipur 63900, Nepal",+977 980-6742483,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnGoDZzwjjeYkMR9JuyB9AHFI4OU7532ywIgT7xUJhbGLb9rfxXdsnYz3gmtetBj226Bjx72f6PRQB1tk9x60qfHkFwlW5jO3IhVZd7XgGewEWthO2sE2TvjAQLr704aKhZk-JtKxiDNH0N=w408-h559-k-no
H21_02,21,Bagaan Villa Homestay,Koshi,Ilam,,26.9087134,87.7671138,,5.0,50,,,,,,"Tarakuti tole, Ilam 57300, Nepal",+977 982-4088128,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlVyHtkmFfFN4g3j6JRr_rXQE6PRg4-dWdMaLo4EvJmYzysEgoBSXFtJU8DrvWwXvNZr0gGUHUFQUeHIvmSlezhKVRM3bkDIg0GxmxvrxSNzEyVLL1lPc8aXInouwhPKfypajsa-3QafgYq=w408-h544-k-no
H21_03,21,Ilam tea House (House of Organic Tea Varieties),Koshi,Ilam,,26.9087134,87.7671138,,4.9,191,"It was my first time in Ilam after the KBC trek, and as a mountain guide, I had the pleasure of visiting with my guest, shop manager Mr. Manoj Gurung. He showed us 9 different varieties of tea, all of which we got to taste — an amazing …",,,,,"Ilam 57300, Nepal",+977 984-2646121,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnrTX7v5grBfxb2eiwcTyZ5uQJKtVE4PWwxXwrH0QmoZ_T4-KVlxgXFNOjjF19EYQICVWzMIuHpA-6LpDc_P8B1iezYIrz6_KJ1nM8zJtaOYqHKS6d6wZOWu9dbzisbcN_VRqFi2g=w408-h443-k-no
H21_04,21,Tasi Delek Homestay,Koshi,Ilam,,26.9087134,87.7671138,,4.1,13,Clean and cheap and best homestay with tour package all nepal,,,,,"Ilam 57300, Nepal",+977 981-4951123,https://tasidelekhomestay.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl_RNoZdRXcPZq5QSdAL0YSryDVK7uVwPnu8tAnpfHMaNa4wdjLJMrsgewmXpOyiW8XieOmO-ag7iv3xe8iRVOkm_X0OVDaPAHdhSQkn_7oHCMfe_HdbbLsCcNRig5MUCGIu_8atQ=w426-h240-k-no
H21_05,21,Hotel Ilam Pahuna Ghar,Koshi,Ilam,,26.9087134,87.7671138,,4.8,104,,,,,,"57300, Ilnam, Nepal",+977 981-5914801,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwZZt4FKIjEo7UogNrP8fmCXYvbAPSg9uQeipnFQTtrnlqyxaOiEIXboD2xTF6uCt9owDZdCMaFjo78RRgGSmWPbiP_1TsDR1hqOhU0VrdqsocnBR7-x4gcoje_OpXwWpC7LE=w408-h306-k-no
H22_02,22,"Chintapu Homestay Ilam, Sandakpur-Nepal",Koshi,Taplejung,,27.0337303,87.3132594,,4.9,37,I had an amazing experience at Chintapu Organic and Self-Sustainable Farmstay. It truly gave me a real taste of Nepali village life. This is not just a farmstay—it’s a place where you can learn and grow. I gained valuable gardening skills …,,,,,"Maipatal Sandakpur-03, 57300, Nepal",+977 981-4957563,https://chintapuorganicfarm.com.np/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWli7iSqjqtLYQr2YP-vcGcAh6mudGwx2sPa73mIsayunmVX9E8CnTDx8WwU5MyCcmMbe5v7RLa3L4DEfQ6Z5PQasbnrkIG6AJwo--og4pZQFGjmMXAMqTmBeCOABO_wHAOhIBd6PEB3SKrL=w430-h240-k-no
H22_03,22,Hotel Pathibhara (EV Charging point),Koshi,Taplejung,,27.3545794,87.058716,,4.9,244,Unfriendly owner who didnt even provide soap for shower. Unhygienic food. Staff were friendly though. Dirty washroom. Not upto the level for price paid.,,,,,"Phungling 57500, Nepal",+977 24-460163,https://www.hotelpathibharaa.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKNzoQixny4XOs2bDyieyJ4SiAfVRPA2hNrAqtbeK0BjdGDDDJzWdtd28zvFzvizrF87op-R4eRrE9PKvYKkEEma3XQldVhasYXwaM4j3PNjciE6ic6evO2FV7k39AW2-qjwrU=w426-h240-k-no
